Person.id|Tag.id|eid_generated
8796093022220|1524|3147
8796093022220|2041|3148
8796093022220|14812|3149
2199023255591|206|3150
2199023255591|299|3151
2199023255591|449|3152
2199023255591|469|3153
2199023255591|545|3154
2199023255591|565|3155
2199023255591|573|3156
2199023255591|579|3157
2199023255591|596|3158
2199023255591|974|3159
2199023255591|1021|3160
2199023255591|1022|3161
2199023255591|1164|3162
2199023255591|1170|3163
2199023255591|1171|3164
2199023255591|1176|3165
2199023255591|1178|3166
2199023255591|1186|3167
2199023255591|1191|3168
2199023255591|1195|3169
2199023255591|1201|3170
2199023255591|1205|3171
2199023255591|1421|3172
2199023255591|1614|3173
2199023255591|1674|3174
2199023255591|1759|3175
2199023255591|1764|3176
2199023255591|1930|3177
2199023255591|1953|3178
2199023255591|1984|3179
2199023255591|1985|3180
2199023255591|2003|3181
2199023255591|2018|3182
2199023255591|2049|3183
2199023255591|2083|3184
2199023255591|2095|3185
2199023255591|2118|3186
2199023255591|2787|3187
2199023255591|2797|3188
2199023255591|2823|3189
2199023255591|2848|3190
2199023255591|2895|3191
2199023255591|2928|3192
2199023255591|2959|3193
2199023255591|2966|3194
2199023255591|2973|3195
2199023255591|3024|3196
2199023255591|3026|3197
2199023255591|3048|3198
2199023255591|3070|3199
2199023255591|3111|3200
2199023255591|4849|3201
2199023255591|5078|3202
2199023255591|5117|3203
2199023255591|5159|3204
2199023255591|5191|3205
2199023255591|5192|3206
2199023255591|5258|3207
2199023255591|6395|3208
2199023255591|6418|3209
2199023255591|6945|3210
2199023255591|7580|3211
2199023255591|7683|3212
2199023255591|9036|3213
2199023255591|9084|3214
2199023255591|9170|3215
2199023255591|9177|3216
2199023255591|9477|3217
2199023255591|11254|3218
2199023255591|11375|3219
2199023255591|11408|3220
2199023255591|11531|3221
2199023255591|11743|3222
2199023255591|14036|3223
4398046511124|280|3224
4398046511124|284|3225
4398046511124|448|3226
4398046511124|540|3227
4398046511124|806|3228
4398046511124|1028|3229
4398046511124|1185|3230
4398046511124|1615|3231
4398046511124|1644|3232
4398046511124|1984|3233
4398046511124|1985|3234
4398046511124|2779|3235
4398046511124|2799|3236
4398046511124|2826|3237
4398046511124|2878|3238
4398046511124|2890|3239
4398046511124|2945|3240
4398046511124|3004|3241
4398046511124|3010|3242
4398046511124|3083|3243
4398046511124|5156|3244
4398046511124|5158|3245
4398046511124|5854|3246
4398046511124|6071|3247
4398046511124|6377|3248
4398046511124|6658|3249
4398046511124|6962|3250
4398046511124|6990|3251
4398046511124|7534|3252
4398046511124|14189|3253
4398046511124|14956|3254
4398046511105|461|3255
4398046511105|592|3256
4398046511105|1024|3257
4398046511105|1195|3258
4398046511105|1548|3259
4398046511105|1985|3260
4398046511105|1988|3261
4398046511105|2034|3262
4398046511105|2067|3263
4398046511105|2782|3264
4398046511105|5117|3265
4398046511105|5124|3266
4398046511105|5147|3267
4398046511105|7603|3268
4398046511105|13138|3269
8796093022239|1410|3270
8796093022222|139|3271
8796093022222|290|3272
8796093022222|584|3273
8796093022222|779|3274
8796093022222|781|3275
8796093022222|782|3276
8796093022222|783|3277
8796093022222|804|3278
8796093022222|1031|3279
8796093022222|1621|3280
8796093022222|1760|3281
8796093022222|1763|3282
8796093022222|1997|3283
8796093022222|2001|3284
8796093022222|2008|3285
8796093022222|2031|3286
8796093022222|2038|3287
8796093022222|2045|3288
8796093022222|2067|3289
8796093022222|2074|3290
8796093022222|2794|3291
8796093022222|2797|3292
8796093022222|2824|3293
8796093022222|2825|3294
8796093022222|2826|3295
8796093022222|2865|3296
8796093022222|2870|3297
8796093022222|2908|3298
8796093022222|2938|3299
8796093022222|2942|3300
8796093022222|2999|3301
8796093022222|3020|3302
8796093022222|3035|3303
8796093022222|3041|3304
8796093022222|3043|3305
8796093022222|3044|3306
8796093022222|5063|3307
8796093022222|5156|3308
8796093022222|5163|3309
8796093022222|6763|3310
8796093022222|6887|3311
8796093022222|6991|3312
8796093022222|7148|3313
8796093022222|7507|3314
8796093022222|7517|3315
8796093022222|8225|3316
8796093022222|8372|3317
8796093022222|10712|3318
8796093022222|10925|3319
8796093022222|11515|3320
8796093022222|11582|3321
10995116277794|458|3322
10995116277794|790|3323
10995116277794|1200|3324
10995116277794|2033|3325
10995116277794|2789|3326
10995116277794|2790|3327
10995116277794|2871|3328
10995116277794|2932|3329
10995116277794|4966|3330
10995116277794|7005|3331
48|590|3332
48|777|3333
48|1747|3334
48|2903|3335
48|6383|3336
48|9510|3337
6597069766681|246|3338
6597069766681|1985|3339
6597069766681|2990|3340
6597069766681|6438|3341
6|6|3342
6|587|3343
6|588|3344
6|782|3345
6|1153|3346
6|1173|3347
6|1179|3348
6|1180|3349
6|1187|3350
6|1193|3351
6|1206|3352
6|1454|3353
6|1545|3354
6|1760|3355
6|1762|3356
6|1863|3357
6|1940|3358
6|2031|3359
6|2048|3360
6|2067|3361
6|5132|3362
6|6413|3363
6|6945|3364
6|9063|3365
6|9479|3366
6|11250|3367
6|11379|3368
2199023255589|6|3369
2199023255589|449|3370
2199023255589|543|3371
2199023255589|588|3372
2199023255589|590|3373
2199023255589|594|3374
2199023255589|808|3375
2199023255589|978|3376
2199023255589|1164|3377
2199023255589|1177|3378
2199023255589|1180|3379
2199023255589|1184|3380
2199023255589|1191|3381
2199023255589|1205|3382
2199023255589|1454|3383
2199023255589|1617|3384
2199023255589|1674|3385
2199023255589|1940|3386
2199023255589|2054|3387
2199023255589|2781|3388
2199023255589|2837|3389
2199023255589|2872|3390
2199023255589|6368|3391
2199023255589|6945|3392
2199023255589|6964|3393
2199023255589|7380|3394
2199023255589|7509|3395
2199023255589|9058|3396
2199023255589|9177|3397
2199023255589|9474|3398
2199023255589|9479|3399
2199023255589|11379|3400
2199023255589|11408|3401
2199023255589|11531|3402
2199023255589|11622|3403
2199023255589|11625|3404
2199023255589|11628|3405
2199023255589|11742|3406
8796093022235|291|3407
8796093022235|470|3408
8796093022235|973|3409
8796093022235|974|3410
8796093022235|1023|3411
8796093022235|1175|3412
8796093022235|1398|3413
8796093022235|1532|3414
8796093022235|1749|3415
8796093022235|1763|3416
8796093022235|1985|3417
8796093022235|1986|3418
8796093022235|1992|3419
8796093022235|2114|3420
8796093022235|2777|3421
8796093022235|2785|3422
8796093022235|2789|3423
8796093022235|2791|3424
8796093022235|2793|3425
8796093022235|2864|3426
8796093022235|2895|3427
8796093022235|2942|3428
8796093022235|2959|3429
8796093022235|2979|3430
8796093022235|2984|3431
8796093022235|2991|3432
8796093022235|2998|3433
8796093022235|3005|3434
8796093022235|3013|3435
8796093022235|3025|3436
8796093022235|3027|3437
8796093022235|3046|3438
8796093022235|5114|3439
8796093022235|5192|3440
8796093022235|6340|3441
8796093022235|6383|3442
8796093022235|6740|3443
8796093022235|6980|3444
8796093022235|6987|3445
8796093022235|7522|3446
8796093022235|9638|3447
8796093022235|10449|3448
8796093022235|10513|3449
8796093022235|11824|3450
2199023255555|196|3451
2199023255555|1031|3452
4398046511109|65|3453
4398046511109|2123|3454
4398046511109|3111|3455
4398046511109|7407|3456
4398046511109|8736|3457
8796093022232|1410|3458
2199023255574|470|3459
2199023255574|588|3460
2199023255574|598|3461
2199023255574|798|3462
2199023255574|805|3463
2199023255574|974|3464
2199023255574|1031|3465
2199023255574|1174|3466
2199023255574|1183|3467
2199023255574|1527|3468
2199023255574|1644|3469
2199023255574|1676|3470
2199023255574|1764|3471
2199023255574|1984|3472
2199023255574|1986|3473
2199023255574|1989|3474
2199023255574|1997|3475
2199023255574|1998|3476
2199023255574|2044|3477
2199023255574|2050|3478
2199023255574|2805|3479
2199023255574|2808|3480
2199023255574|2900|3481
2199023255574|2994|3482
2199023255574|3000|3483
2199023255574|3001|3484
2199023255574|3080|3485
2199023255574|4844|3486
2199023255574|4849|3487
2199023255574|5063|3488
2199023255574|5067|3489
2199023255574|5176|3490
2199023255574|5183|3491
2199023255574|6100|3492
2199023255574|6394|3493
2199023255574|6490|3494
2199023255574|6962|3495
2199023255574|7507|3496
2199023255574|7522|3497
2199023255574|7582|3498
2199023255574|7594|3499
2199023255574|7610|3500
2199023255574|9102|3501
2199023255574|9144|3502
2199023255574|9319|3503
2199023255574|10951|3504
2199023255574|11388|3505
2199023255574|11572|3506
2199023255574|12807|3507
2199023255574|13157|3508
2199023255574|13843|3509
2199023255574|13870|3510
4398046511113|132|3511
4398046511113|140|3512
4398046511113|295|3513
4398046511113|573|3514
4398046511113|595|3515
4398046511113|596|3516
4398046511113|781|3517
4398046511113|798|3518
4398046511113|806|3519
4398046511113|1181|3520
4398046511113|1532|3521
4398046511113|1765|3522
4398046511113|1996|3523
4398046511113|2050|3524
4398046511113|2072|3525
4398046511113|2088|3526
4398046511113|2779|3527
4398046511113|2783|3528
4398046511113|2827|3529
4398046511113|2831|3530
4398046511113|2932|3531
4398046511113|2934|3532
4398046511113|2945|3533
4398046511113|2949|3534
4398046511113|2968|3535
4398046511113|3001|3536
4398046511113|3029|3537
4398046511113|3092|3538
4398046511113|4899|3539
4398046511113|4990|3540
4398046511113|5129|3541
4398046511113|6360|3542
4398046511113|6940|3543
4398046511113|7012|3544
4398046511113|7283|3545
4398046511113|7350|3546
4398046511113|9098|3547
4398046511113|10298|3548
4398046511113|10987|3549
4398046511113|11356|3550
4398046511113|11633|3551
4398046511113|11855|3552
6597069766672|4843|3553
10995116277793|282|3554
10995116277793|458|3555
10995116277793|775|3556
10995116277793|778|3557
10995116277793|779|3558
10995116277793|781|3559
10995116277793|796|3560
10995116277793|1164|3561
10995116277793|1446|3562
10995116277793|1506|3563
10995116277793|1984|3564
10995116277793|1988|3565
10995116277793|2004|3566
10995116277793|2007|3567
10995116277793|2011|3568
10995116277793|2017|3569
10995116277793|2044|3570
10995116277793|2051|3571
10995116277793|2056|3572
10995116277793|2058|3573
10995116277793|2065|3574
10995116277793|2100|3575
10995116277793|2119|3576
10995116277793|2778|3577
10995116277793|2804|3578
10995116277793|2806|3579
10995116277793|2819|3580
10995116277793|2832|3581
10995116277793|2833|3582
10995116277793|2846|3583
10995116277793|2852|3584
10995116277793|2916|3585
10995116277793|2945|3586
10995116277793|2961|3587
10995116277793|2979|3588
10995116277793|2990|3589
10995116277793|3044|3590
10995116277793|3056|3591
10995116277793|3059|3592
10995116277793|3077|3593
10995116277793|3089|3594
10995116277793|4955|3595
10995116277793|5067|3596
10995116277793|5182|3597
10995116277793|5196|3598
10995116277793|6004|3599
10995116277793|6383|3600
10995116277793|6413|3601
10995116277793|6740|3602
10995116277793|6981|3603
10995116277793|6985|3604
10995116277793|7032|3605
10995116277793|7089|3606
10995116277793|7218|3607
10995116277793|7516|3608
10995116277793|7523|3609
10995116277793|9063|3610
10995116277793|9317|3611
10995116277793|10037|3612
10995116277793|14791|3613
6597069766692|0|3614
6597069766692|8|3615
6597069766692|61|3616
6597069766692|139|3617
6597069766692|544|3618
6597069766692|566|3619
6597069766692|582|3620
6597069766692|593|3621
6597069766692|782|3622
6597069766692|978|3623
6597069766692|1174|3624
6597069766692|1186|3625
6597069766692|1198|3626
6597069766692|1505|3627
6597069766692|1547|3628
6597069766692|1615|3629
6597069766692|1672|3630
6597069766692|1760|3631
6597069766692|1910|3632
6597069766692|1988|3633
6597069766692|1994|3634
6597069766692|2001|3635
6597069766692|2004|3636
6597069766692|2006|3637
6597069766692|2020|3638
6597069766692|2097|3639
6597069766692|2115|3640
6597069766692|2786|3641
6597069766692|2793|3642
6597069766692|2799|3643
6597069766692|2812|3644
6597069766692|2837|3645
6597069766692|2843|3646
6597069766692|2851|3647
6597069766692|2890|3648
6597069766692|2926|3649
6597069766692|2974|3650
6597069766692|2983|3651
6597069766692|3000|3652
6597069766692|3001|3653
6597069766692|3029|3654
6597069766692|3046|3655
6597069766692|3050|3656
6597069766692|3061|3657
6597069766692|3077|3658
6597069766692|3079|3659
6597069766692|4847|3660
6597069766692|5115|3661
6597069766692|5142|3662
6597069766692|5192|3663
6597069766692|6365|3664
6597069766692|6368|3665
6597069766692|6369|3666
6597069766692|6933|3667
6597069766692|6954|3668
6597069766692|7032|3669
6597069766692|7109|3670
6597069766692|7335|3671
6597069766692|7545|3672
6597069766692|7570|3673
6597069766692|7572|3674
6597069766692|7601|3675
6597069766692|8130|3676
6597069766692|8154|3677
6597069766692|8503|3678
6597069766692|8816|3679
6597069766692|8862|3680
6597069766692|9024|3681
6597069766692|9195|3682
6597069766692|9293|3683
6597069766692|9333|3684
6597069766692|9479|3685
6597069766692|11376|3686
6597069766692|11408|3687
6597069766692|11474|3688
6597069766692|13375|3689
6597069766692|13735|3690
6597069766692|13818|3691
6597069766692|14639|3692
4398046511146|458|3693
4398046511146|806|3694
4398046511146|1668|3695
4398046511146|1670|3696
4398046511146|1985|3697
4398046511146|1993|3698
4398046511146|2011|3699
4398046511146|2066|3700
4398046511146|2785|3701
4398046511146|2788|3702
4398046511146|2794|3703
4398046511146|2898|3704
4398046511146|2929|3705
4398046511146|2953|3706
4398046511146|2968|3707
4398046511146|2969|3708
4398046511146|3073|3709
4398046511146|5115|3710
4398046511146|5170|3711
4398046511146|5183|3712
4398046511146|6976|3713
4398046511146|8882|3714
4398046511146|10289|3715
6597069766701|1672|3716
6597069766701|1749|3717
10995116277806|1200|3718
10995116277806|1506|3719
10995116277806|1532|3720
10995116277806|1533|3721
10995116277806|1992|3722
10995116277806|1993|3723
10995116277806|2105|3724
10995116277806|2795|3725
10995116277806|6433|3726
4398046511133|6|3727
4398046511133|206|3728
4398046511133|583|3729
4398046511133|1173|3730
4398046511133|1180|3731
4398046511133|1185|3732
4398046511133|1206|3733
4398046511133|1910|3734
4398046511133|1984|3735
4398046511133|1987|3736
4398046511133|1989|3737
4398046511133|2023|3738
4398046511133|9058|3739
4398046511133|9102|3740
4398046511133|9188|3741
4398046511133|11247|3742
4398046511133|11377|3743
8796093022248|139|3744
8796093022248|140|3745
8796093022248|141|3746
8796093022248|196|3747
8796093022248|292|3748
8796093022248|295|3749
8796093022248|571|3750
8796093022248|575|3751
8796093022248|778|3752
8796093022248|781|3753
8796093022248|783|3754
8796093022248|799|3755
8796093022248|1025|3756
8796093022248|1170|3757
8796093022248|1179|3758
8796093022248|1451|3759
8796093022248|1545|3760
8796093022248|1687|3761
8796093022248|1984|3762
8796093022248|2002|3763
8796093022248|2017|3764
8796093022248|2023|3765
8796093022248|2040|3766
8796093022248|2049|3767
8796093022248|2072|3768
8796093022248|2077|3769
8796093022248|2090|3770
8796093022248|2094|3771
8796093022248|2107|3772
8796093022248|2778|3773
8796093022248|2782|3774
8796093022248|2783|3775
8796093022248|2785|3776
8796093022248|2794|3777
8796093022248|2797|3778
8796093022248|2810|3779
8796093022248|2813|3780
8796093022248|2817|3781
8796093022248|2823|3782
8796093022248|2836|3783
8796093022248|2851|3784
8796093022248|2870|3785
8796093022248|2871|3786
8796093022248|2885|3787
8796093022248|2904|3788
8796093022248|2927|3789
8796093022248|2959|3790
8796093022248|2991|3791
8796093022248|3000|3792
8796093022248|3024|3793
8796093022248|3040|3794
8796093022248|3053|3795
8796093022248|3055|3796
8796093022248|3066|3797
8796093022248|3080|3798
8796093022248|5132|3799
8796093022248|5190|3800
8796093022248|5753|3801
8796093022248|6394|3802
8796093022248|6672|3803
8796093022248|6740|3804
8796093022248|6891|3805
8796093022248|7252|3806
8796093022248|7522|3807
8796093022248|7583|3808
8796093022248|8047|3809
8796093022248|9063|3810
8796093022248|9310|3811
8796093022248|9709|3812
8796093022248|13818|3813
4398046511112|585|3814
4398046511112|1444|3815
4398046511112|6404|3816
4398046511112|8082|3817
10995116277795|60|3818
2199023255565|8|3819
2199023255565|775|3820
2199023255565|1749|3821
2199023255565|1993|3822
2199023255565|2011|3823
2199023255565|2031|3824
2199023255565|2036|3825
2199023255565|2040|3826
2199023255565|2043|3827
2199023255565|2053|3828
2199023255565|2059|3829
2199023255565|2060|3830
2199023255565|2076|3831
2199023255565|2088|3832
2199023255565|2093|3833
2199023255565|2796|3834
2199023255565|2807|3835
2199023255565|2819|3836
2199023255565|2837|3837
2199023255565|2843|3838
2199023255565|2844|3839
2199023255565|2895|3840
2199023255565|2975|3841
2199023255565|3014|3842
2199023255565|5162|3843
2199023255565|5176|3844
2199023255565|6449|3845
2199023255565|6698|3846
2199023255565|6982|3847
2199023255565|7501|3848
2199023255565|9036|3849
2199023255565|13459|3850
2199023255565|13833|3851
6597069766674|804|3852
6597069766674|973|3853
6597069766674|1170|3854
6597069766674|1185|3855
6597069766674|1206|3856
6597069766674|1749|3857
6597069766674|1908|3858
6597069766674|1954|3859
6597069766674|2003|3860
6597069766674|2786|3861
6597069766674|2816|3862
6597069766674|2969|3863
6597069766674|2985|3864
6597069766674|4865|3865
6597069766674|6399|3866
6597069766674|6815|3867
6597069766674|7025|3868
6597069766674|7142|3869
6597069766674|7689|3870
6597069766674|9929|3871
4398046511123|6|3872
4398046511123|294|3873
4398046511123|580|3874
4398046511123|591|3875
4398046511123|1504|3876
4398046511123|1546|3877
4398046511123|1617|3878
4398046511123|1679|3879
4398046511123|1764|3880
4398046511123|1954|3881
4398046511123|1997|3882
4398046511123|2008|3883
4398046511123|2014|3884
4398046511123|2033|3885
4398046511123|2778|3886
4398046511123|2795|3887
4398046511123|2798|3888
4398046511123|2814|3889
4398046511123|2831|3890
4398046511123|2836|3891
4398046511123|2845|3892
4398046511123|2880|3893
4398046511123|2885|3894
4398046511123|2886|3895
4398046511123|2894|3896
4398046511123|2900|3897
4398046511123|2928|3898
4398046511123|2957|3899
4398046511123|3054|3900
4398046511123|4870|3901
4398046511123|5119|3902
4398046511123|5133|3903
4398046511123|5158|3904
4398046511123|5163|3905
4398046511123|5191|3906
4398046511123|6367|3907
4398046511123|6961|3908
4398046511123|6980|3909
4398046511123|6999|3910
4398046511123|7582|3911
4398046511123|7603|3912
4398046511123|8424|3913
4398046511123|9319|3914
4398046511123|9486|3915
4398046511123|10426|3916
4398046511123|14610|3917
4398046511147|0|3918
4398046511147|146|3919
4398046511147|285|3920
4398046511147|290|3921
4398046511147|296|3922
4398046511147|1617|3923
4398046511147|1644|3924
4398046511147|1672|3925
4398046511147|1990|3926
4398046511147|2017|3927
4398046511147|2782|3928
4398046511147|2786|3929
4398046511147|2788|3930
4398046511147|2790|3931
4398046511147|2893|3932
4398046511147|2962|3933
4398046511147|2997|3934
4398046511147|3013|3935
4398046511147|3049|3936
4398046511147|3076|3937
4398046511147|5196|3938
4398046511147|7025|3939
4398046511147|9095|3940
4398046511147|9261|3941
6597069766667|1524|3942
6597069766667|2054|3943
4398046511136|283|3944
4398046511136|777|3945
4398046511136|796|3946
4398046511136|801|3947
4398046511136|1043|3948
4398046511136|1763|3949
4398046511136|1940|3950
4398046511136|1987|3951
4398046511136|2031|3952
4398046511136|2058|3953
4398046511136|2789|3954
4398046511136|2822|3955
4398046511136|2963|3956
4398046511136|3033|3957
4398046511136|3043|3958
4398046511136|3075|3959
4398046511136|3096|3960
4398046511136|5063|3961
4398046511136|5085|3962
4398046511136|5445|3963
4398046511136|5663|3964
4398046511136|6133|3965
4398046511136|6368|3966
4398046511136|6369|3967
4398046511136|6545|3968
4398046511136|9098|3969
4398046511136|11745|3970
6597069766656|410|3971
8796093022215|59|3972
8796093022215|281|3973
8796093022215|579|3974
8796093022215|590|3975
8796093022215|781|3976
8796093022215|808|3977
8796093022215|1604|3978
8796093022215|1766|3979
8796093022215|2008|3980
8796093022215|2028|3981
8796093022215|2795|3982
8796093022215|2898|3983
8796093022215|3027|3984
8796093022215|3038|3985
8796093022215|3090|3986
8796093022215|5727|3987
8796093022215|8637|3988
8796093022215|11537|3989
8796093022215|12079|3990
41|1410|3991
41|1671|3992
41|2780|3993
41|2918|3994
41|5184|3995
41|6950|3996
41|9209|3997
41|15209|3998
4398046511151|775|3999
4398046511151|1938|4000
6597069766660|139|4001
6597069766660|294|4002
6597069766660|458|4003
6597069766660|572|4004
6597069766660|590|4005
6597069766660|788|4006
6597069766660|974|4007
6597069766660|1184|4008
6597069766660|1401|4009
6597069766660|1680|4010
6597069766660|1984|4011
6597069766660|1985|4012
6597069766660|1991|4013
6597069766660|1992|4014
6597069766660|1994|4015
6597069766660|2006|4016
6597069766660|2017|4017
6597069766660|2023|4018
6597069766660|2052|4019
6597069766660|2056|4020
6597069766660|2058|4021
6597069766660|2078|4022
6597069766660|2777|4023
6597069766660|2783|4024
6597069766660|2788|4025
6597069766660|2796|4026
6597069766660|2797|4027
6597069766660|2812|4028
6597069766660|2827|4029
6597069766660|2836|4030
6597069766660|2845|4031
6597069766660|2859|4032
6597069766660|2872|4033
6597069766660|2880|4034
6597069766660|2929|4035
6597069766660|2943|4036
6597069766660|2976|4037
6597069766660|3011|4038
6597069766660|3022|4039
6597069766660|3064|4040
6597069766660|3087|4041
6597069766660|5163|4042
6597069766660|5170|4043
6597069766660|5193|4044
6597069766660|5699|4045
6597069766660|6405|4046
6597069766660|6993|4047
6597069766660|6999|4048
6597069766660|7001|4049
6597069766660|7010|4050
6597069766660|7522|4051
6597069766660|7526|4052
6597069766660|7564|4053
6597069766660|7570|4054
6597069766660|9479|4055
6597069766660|9496|4056
6597069766660|9760|4057
6597069766660|9939|4058
6597069766660|10080|4059
6597069766660|10322|4060
6597069766660|10991|4061
6597069766660|11408|4062
6597069766660|11557|4063
6597069766660|11609|4064
6597069766660|12273|4065
10|6|4066
10|60|4067
10|138|4068
10|252|4069
10|279|4070
10|468|4071
10|565|4072
10|576|4073
10|585|4074
10|588|4075
10|774|4076
10|777|4077
10|782|4078
10|807|4079
10|1030|4080
10|1032|4081
10|1614|4082
10|1760|4083
10|1769|4084
10|2045|4085
10|2069|4086
10|2097|4087
10|2787|4088
10|2794|4089
10|2801|4090
10|2805|4091
10|2808|4092
10|2869|4093
10|2876|4094
10|2951|4095
10|2963|4096
10|2967|4097
10|3009|4098
10|3055|4099
10|3071|4100
10|4844|4101
10|5085|4102
10|5129|4103
10|6385|4104
10|6397|4105
10|6547|4106
10|7547|4107
10|8925|4108
10|9272|4109
10|10037|4110
10|10878|4111
10|12400|4112
10|13487|4113
10995116277809|3|4114
10995116277809|139|4115
10995116277809|470|4116
10995116277809|580|4117
10995116277809|1985|4118
10995116277809|2058|4119
10995116277809|2777|4120
10995116277809|2836|4121
10995116277809|5114|4122
4398046511127|9|4123
4398046511127|139|4124
4398046511127|146|4125
4398046511127|416|4126
4398046511127|472|4127
4398046511127|576|4128
4398046511127|578|4129
4398046511127|585|4130
4398046511127|774|4131
4398046511127|778|4132
4398046511127|779|4133
4398046511127|975|4134
4398046511127|978|4135
4398046511127|1170|4136
4398046511127|1172|4137
4398046511127|1181|4138
4398046511127|1440|4139
4398046511127|1673|4140
4398046511127|1989|4141
4398046511127|2003|4142
4398046511127|2005|4143
4398046511127|2010|4144
4398046511127|2029|4145
4398046511127|2041|4146
4398046511127|2043|4147
4398046511127|2056|4148
4398046511127|2058|4149
4398046511127|2080|4150
4398046511127|2088|4151
4398046511127|2106|4152
4398046511127|2107|4153
4398046511127|2781|4154
4398046511127|2786|4155
4398046511127|2792|4156
4398046511127|2794|4157
4398046511127|2798|4158
4398046511127|2801|4159
4398046511127|2809|4160
4398046511127|2810|4161
4398046511127|2823|4162
4398046511127|2844|4163
4398046511127|2849|4164
4398046511127|2854|4165
4398046511127|2864|4166
4398046511127|2871|4167
4398046511127|2889|4168
4398046511127|2905|4169
4398046511127|2907|4170
4398046511127|2930|4171
4398046511127|2938|4172
4398046511127|2986|4173
4398046511127|2997|4174
4398046511127|3009|4175
4398046511127|3023|4176
4398046511127|3024|4177
4398046511127|3028|4178
4398046511127|3047|4179
4398046511127|3053|4180
4398046511127|5078|4181
4398046511127|5449|4182
4398046511127|6405|4183
4398046511127|6449|4184
4398046511127|6623|4185
4398046511127|6989|4186
4398046511127|7031|4187
4398046511127|7212|4188
4398046511127|7396|4189
4398046511127|7509|4190
4398046511127|7514|4191
4398046511127|7597|4192
4398046511127|9058|4193
4398046511127|9141|4194
4398046511127|9209|4195
4398046511127|9244|4196
4398046511127|12296|4197
4398046511127|13796|4198
4398046511127|13816|4199
4398046511106|1733|4200
8796093022252|545|4201
8796093022252|809|4202
8796093022252|1021|4203
8796093022252|1173|4204
8796093022252|1195|4205
8796093022252|1201|4206
8796093022252|1988|4207
8796093022252|1997|4208
8796093022252|1999|4209
8796093022252|2049|4210
8796093022252|2075|4211
8796093022252|2819|4212
8796093022252|5191|4213
8796093022252|5192|4214
8796093022252|6413|4215
8796093022252|7604|4216
8796093022238|284|4217
8796093022238|785|4218
8796093022238|1375|4219
8796093022238|1991|4220
8796093022238|2007|4221
8796093022238|2782|4222
8796093022238|2806|4223
8796093022238|2809|4224
8796093022238|2814|4225
8796093022238|2825|4226
8796093022238|2848|4227
8796093022238|2869|4228
8796093022238|2884|4229
8796093022238|2899|4230
8796093022238|2951|4231
8796093022238|2979|4232
8796093022238|2987|4233
8796093022238|2989|4234
8796093022238|3018|4235
8796093022238|3036|4236
8796093022238|3069|4237
8796093022238|3089|4238
8796093022238|3103|4239
8796093022238|3108|4240
8796093022238|5178|4241
8796093022238|5417|4242
8796093022238|5456|4243
8796093022238|5598|4244
8796093022238|5673|4245
8796093022238|5766|4246
8796093022238|5794|4247
8796093022238|5886|4248
8796093022238|5947|4249
8796093022238|6050|4250
8796093022238|6361|4251
8796093022238|6363|4252
8796093022238|6440|4253
8796093022238|6740|4254
8796093022238|6817|4255
8796093022238|6931|4256
8796093022238|6952|4257
8796093022238|6962|4258
8796093022238|7486|4259
8796093022238|7512|4260
8796093022238|7522|4261
8796093022238|7572|4262
8796093022238|8135|4263
8796093022238|8138|4264
8796093022238|8298|4265
8796093022238|8342|4266
8796093022238|9203|4267
8796093022238|9433|4268
8796093022238|10241|4269
8796093022238|11235|4270
8796093022238|11236|4271
8796093022238|11919|4272
8796093022238|12444|4273
8796093022238|12646|4274
8796093022238|12976|4275
8796093022238|13163|4276
8796093022238|13775|4277
8796093022238|14353|4278
8796093022238|15036|4279
2199023255580|6|4280
2199023255580|588|4281
2199023255580|1021|4282
2199023255580|1767|4283
2199023255580|1940|4284
2199023255580|1995|4285
2199023255580|2018|4286
2199023255580|5174|4287
2199023255580|6413|4288
2199023255580|7328|4289
2199023255580|9170|4290
2199023255580|11695|4291
2199023255580|12002|4292
8796093022246|138|4293
8796093022246|140|4294
8796093022246|196|4295
8796093022246|284|4296
8796093022246|523|4297
8796093022246|545|4298
8796093022246|581|4299
8796093022246|590|4300
8796093022246|777|4301
8796093022246|785|4302
8796093022246|790|4303
8796093022246|1155|4304
8796093022246|1178|4305
8796093022246|1180|4306
8796093022246|1188|4307
8796093022246|1194|4308
8796093022246|1200|4309
8796093022246|1771|4310
8796093022246|1908|4311
8796093022246|1984|4312
8796093022246|1991|4313
8796093022246|2057|4314
8796093022246|2089|4315
8796093022246|2820|4316
8796093022246|2828|4317
8796093022246|2838|4318
8796093022246|2991|4319
8796093022246|3047|4320
8796093022246|3053|4321
8796093022246|3056|4322
8796093022246|3060|4323
8796093022246|3061|4324
8796093022246|3083|4325
8796093022246|5964|4326
8796093022246|6409|4327
8796093022246|6430|4328
8796093022246|7694|4329
8796093022246|9310|4330
8796093022246|10368|4331
8796093022246|15558|4332
